Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpCostRegret,Train/Epoch,Train/TotalSteps,Train/KL,Train/div,Train/target_div,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv,Misc/Alpha,Misc/FinalStepNorm,Misc/xHx,Misc/gradient_norm,Misc/H_inv_g,Misc/AcceptanceStep,Misc/optim_case
-1.1034596635496707,32.1066994404804,1000.0,263.95,1,20000,0.005601341370493174,0.005636634770780802,0.01,0.006345514999113128,1.3167884643885153,-0.019779734313488007,12.999374866485596,8.715843200683594,21.715229988098145,3.051757735406113e-09,1.9836425835251248e-08,1.0380386114120483,0.2968769371509552,0.01856105774641037,0.07999174296855927,0.28599798679351807,1.0,1.0
-0.5184511242947408,19.82563981196316,1000.0,444.6,2,40000,0.006834664847701788,0.006954615470021963,0.01,0.00232922135663655,0.2507474721798414,-0.021697577089071274,11.371477127075195,7.214521408081055,18.586000204086304,4.577636492086867e-09,9.918212917625624e-09,0.9136170744895935,0.24564704298973083,0.02396080642938614,0.11230006068944931,0.26887309551239014,1.0,1.0
-0.3602782461765496,11.360703406943212,1000.0,388.55,3,60000,0.007462149020284414,0.007465491537004709,0.01,0.0026790471607524478,0.3270939996536774,-0.02166721224784851,11.45132851600647,7.218411207199097,18.66974186897278,4.577636492086867e-09,0.0,0.9461894631385803,0.23360957205295563,0.022339507937431335,0.12719625234603882,0.24689513444900513,1.0,1.0
-0.1164270710812935,7.813,1000.0,293.15,4,80000,0.008465258404612541,0.008466597646474838,0.01,0.0015905017463513946,0.5187380297651774,-0.030180560424923897,11.35572361946106,7.277713775634766,18.63343906402588,1.5258788677030566e-09,6.103515470812226e-09,0.6789308190345764,0.19425734877586365,0.04338892176747322,0.22186963260173798,0.2861224412918091,1.0,1.0
0.17202151793852266,13.046000000000001,1000.0,534.8,5,100000,0.00736061530187726,0.007361704483628273,0.01,0.0017010967895577226,0.3868252814381937,-0.02384435385465622,11.600954532623291,7.221092939376831,18.822049379348755,-3.051757735406113e-09,3.051757735406113e-09,0.8936854004859924,0.261586457490921,0.02504150941967964,0.12436413764953613,0.29270532727241516,1.0,1.0
0.1820452970613125,15.756999999999996,1000.0,670.35,6,120000,0.005274743307381868,0.005281929392367601,0.01,0.0027648394364462813,1.0265358508764943,-0.01639549992978573,11.470783472061157,7.221980810165405,18.692766666412354,-8.678435747810909e-09,-5.340575981449547e-09,1.334480881690979,0.31017929315567017,0.011230649426579475,0.06207563728094101,0.23243440687656403,1.0,1.0
0.19668347796216654,31.37099999999999,1000.0,1393.55,7,140000,0.004787291865795851,0.004787291865795851,0.01,0.0031698658291686656,2.2391521365204943,-0.031216027215123177,11.543384552001953,7.189594030380249,18.732980966567993,9.155272984173735e-09,3.051757735406113e-09,0.6011099815368652,0.3028329610824585,0.05535055696964264,0.14363381266593933,0.5037896037101746,1.0,0.0
0.20814531261572927,37.14999999999999,1000.0,1666.25,8,160000,0.005743231158703566,0.005743231158703566,0.01,0.002630018917666866,1.2232492409174955,-0.04456546530127525,11.428139686584473,7.243630409240723,18.67177176475525,9.918212917625624e-09,4.1961669694501325e-09,0.43965569138526917,0.28592029213905334,0.10346765071153641,0.23597048223018646,0.650327742099762,1.0,0.0
0.2838517160259876,39.43499999999999,1000.0,1741.65,9,180000,0.00464994041249156,0.00464994041249156,0.01,0.003371694079553119,1.5766870680866363,-0.03602462634444237,11.505077838897705,7.17805027961731,18.68312978744507,-3.814697002724188e-09,9.155272984173735e-09,0.5446065068244934,0.31600213050842285,0.0674317255616188,0.15912266075611115,0.5802392959594727,1.0,0.0
0.14809663409515147,25.891,1000.0,1054.05,10,200000,0.005013667047023773,0.005013667047023773,0.01,0.002463476128781898,0.8439193154437632,-0.028945939615368843,11.363558769226074,7.129007816314697,18.492568731307983,6.484984993448961e-09,-1.2969969986897922e-08,0.6805720925331116,0.30078211426734924,0.04317989945411682,0.13333988189697266,0.4419547915458679,1.0,0.0
